node,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,deg_7,deg_8,deg_9,deg_10,deg_11,deg_12,deg_13,deg_14,deg_15,deg_16,deg_17,deg_18,deg_19,deg_20
34921,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34922,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34923,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34924,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34925,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34926,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34927,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34928,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34929,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3493,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34930,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34931,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34932,10,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34933,10,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34934,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34935,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34936,8,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34937,8,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34938,8,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34939,8,7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,1245,686,538,424,361,275,185,172,168,147,101,88,66,65,57,52,49,47,34,31
34940,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34941,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34942,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34943,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34944,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34945,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34946,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34947,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34948,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34949,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3495,1245,18,17,12,11,10,8,7,6,6,4,3,0,0,0,0,0,0,0,0
34950,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34951,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34952,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34953,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34954,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34955,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3496,1245,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34960,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34961,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34962,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34963,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34964,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34965,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34966,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34967,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34968,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34969,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3497,1367,1245,1143,1068,908,607,314,278,232,217,209,168,168,133,132,125,78,0,0,0
34970,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34971,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34972,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34973,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34974,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34975,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34976,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34977,15,12,9,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34978,15,12,9,9,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0
34979,15,12,9,9,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0
3498,1245,908,243,122,55,54,45,44,38,28,24,8,5,0,0,0,0,0,0,0
34980,15,12,9,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34981,15,12,9,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34982,15,12,9,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34983,15,12,9,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34984,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34985,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34986,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34987,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34988,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34989,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3499,1245,6,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34990,10,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34991,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34992,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34993,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34994,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34995,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34996,13,10,9,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34997,13,10,8,7,7,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0
34998,13,10,9,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34999,13,10,9,8,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
35,449,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1245,1068,422,339,244,223,166,137,119,94,65,61,44,33,20,19,18,0,0,0
3500,1245,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,13,10,9,8,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
35001,13,9,8,7,7,6,6,6,3,3,0,0,0,0,0,0,0,0,0,0
35002,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35003,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35004,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35005,8,4,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
35006,8,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35007,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35008,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35009,8,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501,1245,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35010,8,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35011,8,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35012,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35013,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35014,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35016,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35019,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3502,1245,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35020,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35021,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35022,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35023,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35024,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35025,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35026,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35027,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35028,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35029,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3503,1245,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35030,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35031,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35032,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35035,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35036,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35037,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35042,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35043,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35044,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35045,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35046,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35047,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35048,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35049,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,1245,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35050,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35051,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35052,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35053,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35054,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35055,6,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35056,6,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35057,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35058,6,6,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35059,6,6,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,1245,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35060,6,6,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35061,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35062,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35063,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35064,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35065,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35066,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35067,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35068,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35069,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,1245,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35070,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35071,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35072,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35073,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35074,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35075,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35076,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35078,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35079,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,1245,361,343,186,134,88,76,44,39,36,28,28,27,22,20,11,10,7,7,0
35080,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35081,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35082,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35083,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35084,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35085,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35086,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35087,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35088,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35089,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35090,9,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35091,9,9,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35092,9,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35093,9,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35094,9,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35095,19,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35096,19,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35097,19,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35098,19,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35099,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,1245,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35100,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35101,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35102,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35103,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35104,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35107,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35108,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35109,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,1245,68,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35110,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35113,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35114,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35115,4,4,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35116,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35117,7,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35118,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35119,7,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,1245,791,296,243,177,88,52,52,47,40,18,13,6,0,0,0,0,0,0,0
35120,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35121,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,1245,1026,666,399,279,219,137,115,115,105,95,74,71,70,66,60,58,57,54,50
35130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,1245,43,30,19,18,17,16,16,10,10,10,9,8,8,8,6,6,5,5,4
35140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,1245,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,1245,68,52,47,28,27,21,15,3,3,0,0,0,0,0,0,0,0,0,0
35160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,1245,791,339,56,49,46,28,9,0,0,0,0,0,0,0,0,0,0,0,0
35170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,1245,791,666,538,377,322,299,279,257,186,167,123,109,108,105,98,82,70,70,54
35180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35186,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35187,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35188,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35189,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,1245,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35190,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35191,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35192,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35193,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35194,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35195,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35196,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35197,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520,1245,17,14,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35200,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35201,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35202,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35203,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35204,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35205,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35206,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35207,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35208,18,10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35209,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,1245,17,14,8,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
